case_number,prompt,clip_score
423187,A plane that is flying high up in the air.,0.28557294607162476
105872,An older black and white picture of a cue of people boarding a bus,0.3236505687236786
8080,A bus parks close to a truck in front of a church.,0.347685307264328
208318,many fire hydrants made to look like cartoon characters,0.3999042510986328
195444,An old rusty fire hydrant standing on a cracked sidewalk.,0.3229566514492035
380057,Many posters are placed on a wall near a busy street.,0.30807867646217346
121503,People get on a bus on a street next to a building. ,0.2838788330554962
442695,A man sitting on a chair next to a black dog.,0.2936895489692688
475466,"A man is standing near some graves, water, and a bus. ",0.29832538962364197
310035,A young woman reading while laying down on a park bench.,0.3413853645324707
199339,"A street sign with the name of two streets and a stop sign, and parked cars and buildings in the distance.",0.27981963753700256
184400,A train as it travels down the tracks over a bridge.,0.27974358201026917
578522,A crossroads sign with a car parked nearby. ,0.2542153000831604
394535,A group of people getting onto a bush carrying surfboards.,0.32900574803352356
40896,A tall giraffe standing next to a tree filled forest.,0.34974318742752075
419544,Bus 811 is pulling into a bus stop. ,0.25495150685310364
488206,A cat sits on a bench next to another bench.,0.3675048053264618
227878,There is no pattern to these four photos.,0.25434213876724243
26393,train pulling up the track while people wait on the sidewalk,0.2709883749485016
566729,A man stands next to a bird on a rock.,0.34041735529899597
252332,A stop sign is shown among foliage and grass.,0.3333117663860321
51702,big city with tall buildings and lots of people on the street,0.2839428186416626
355756,a store sits in front of a fire hydrant ,0.2711336314678192
324670,A seagull sitting on the pier with the light house behind him.,0.32536637783050537
108353,A small bird sitting on a tree branch.,0.3144010901451111
287291,A city street with buildings and cars on a rainy day.,0.3032274544239044
232614,A bird is perched by a leaf on a tree branch.,0.2956788241863251
116848,A large bus driving past a few stores.,0.2831137180328369
504194,A dog is sitting near a bench alone.,0.34262439608573914
176031,A couple are approaching a man sitting down outside of a small shop. ,0.33176153898239136
338153,A traffic signal showing that it is safe for horses to cross.,0.3511212170124054
388487,A patch of wild flowers growing next to a stop sign.,0.3417847156524658
503860,A street sign with a one way arrow on it.,0.2917541265487671
310902,A train travels over a tunnel with lights in it.,0.32363590598106384
91949,A man standing next to a boy in front of a tree.,0.32923606038093567
371256,A dark blue parrot holding a gray lizard in its mouth.,0.3186101019382477
494782,A young person in a hoodie with headphones in on a laptop. ,0.3698421120643616
424258,A wooden bench near two barrels with flowers. ,0.3272984027862549
346343,A train station with a few passengers waiting for the train to arrive.,0.27427026629447937
233834,A train moving down the rail road tracks .,0.2796570956707001
348991,Two benches on opposite sides of a grave pathway in a park with flowers in bloom.,0.29278141260147095
316522,Large blue passenger bus parked in front of large building. ,0.3323379158973694
558594,City posts with street signs and lights on it. ,0.2842489182949066
330681,a home made stop sign in the middle of nowhere,0.29783785343170166
336340,The wooden bench is near a busy stream.,0.32606667280197144
511420,The large passenger train is painted maroon and gold.,0.34703898429870605
167810,Two ducks are swimming in the water of a pond.,0.31626108288764954
191047,Three men all walking in the middle of the road .,0.29016202688217163
469242,a train on a train track at a train station,0.2754981219768524
226256,A garden is surrounded by a train and phone booth. ,0.368269681930542
231476,A passenger train at the end of a set of tracks in a building .,0.2841476500034332
386650,A bench next to three potted plants. ,0.32163429260253906
524992,a red blue and yellow bus and a green and white bus and some people,0.3091683089733124
211386,A passenger bus is parked on the side of a road. ,0.2822912335395813
5076,Large tree with wooden picnic bench in wilderness area,0.3480154573917389
42628,Snow piled high around pipes with people walking in background,0.3187226355075836
238045,The three green buses are parked next to each other.,0.28098657727241516
542451,There are a lot of animals on the hills.,0.28803375363349915
535326,a bus taped off so it can be painted,0.2671501934528351
577712,Three people stand in front of the giraffe zoo section.,0.32602477073669434
33707,Two giraffes are standing next to a building.,0.33785539865493774
171915,Two red buses are passing on the street.,0.30320432782173157
441518,Man in boxers on couch with two laptops,0.3453216552734375
534983,two orange gray and black birds sitting in a tree,0.32500267028808594
287318,A train on track passing through a small station.,0.3056354522705078
34904,A book on a wooden bench on a street.,0.3013884425163269
546829,A small white dog on a wooden bench.,0.3730665445327759
261471,A city street with many different cars driving.,0.3055506646633148
218134,"A white, red and blue bus on street next to people walking.",0.2940516173839569
395289,Guy sitting on ground in the middle of the street with traffic light behind him,0.3225664794445038
380388,"Non passenger train, slowly coming down the tracks",0.261170893907547
516602,A small calf is in a pen with bails of hay.,0.32059308886528015
206381,A girl chatting with a mother goat while her baby goat looks on.,0.29255497455596924
235902,Small bird hanging off the side of a cage bird feeder,0.27449753880500793
361830,A red stop sign and some tall grass.,0.34405529499053955
407168,A train next to a station as a man walks beside it,0.2974873483181
417586,A black and white photo of a pair of shoes on a bench.,0.3683954179286957
390685,A close up of a stop sign on a public street.,0.30961960554122925
407180,A zeppelin flying in the air as a water spouts occurs in a city lake.,0.31134241819381714
303942,A blue and white street sign next to a white building.,0.3331731855869293
331816,A group of sheep in grassy area with tree in the background.,0.3559419512748718
536195,A group of sheep in grassy area next to a fence.,0.31804490089416504
58933,"A mountain area with rocks and grass, and a large ram standing in the grass.",0.3135135769844055
349098,People standing outside a train at a snowy train stop.,0.3449677526950836
261721,A black and red small train in shopping area.,0.28896769881248474
369547,An area with rocks on the ground and a dog sitting on them. ,0.3423556387424469
573549,People are gathered under a female impersonators sign.,0.2811547517776489
388212,A tall giraffe is standing by a fence.,0.31968456506729126
271900,Some sheep are next to a hay pile.,0.3093719780445099
490275,Air force jet in a take off position above the tree line.,0.27305111289024353
313342,Miniature trains on tracks with miniature person standing in the middle.,0.3102841079235077
38048,A red fire hydrant on a city sidewalk.,0.32000643014907837
213280,Black and white photograph of people standing in shore next to bus in water.,0.3424629271030426
